-463.684,105.195,53.059,19.245,-31.428
-479.824,146.842,51.005,26.035,0.935
-122.015,46.184,37.383,-24.524,5.043
-35.733,-80.975,-50.400,18.185,-35.083
-108.687,-61.510,-3.575,-38.825,20.804
-360.306,9.543,3.527,-1.061,-10.622
8.312,55.246,-3.150,-15.350,-13.020
57.357,4.952,-105.364,-10.982,29.412
-434.787,-31.918,37.509,4.978,-40.551
-293.908,67.977,-28.097,-29.245,54.767
-437.707,18.040,10.666,-1.329,10.779
-429.057,34.846,26.430,17.462,-4.339
-21.288,11.999,-87.044,26.598,31.606
-464.984,140.985,49.151,29.564,2.579
-186.822,122.808,-26.161,1.611,3.478
-384.321,131.770,54.806,39.460,-21.836
-401.290,132.288,63.757,43.536,-2.765
-476.845,-95.054,-24.706,-5.202,37.601
-71.333,-61.633,70.906,-17.558,17.248
-393.299,-60.002,-18.210,-38.049,-0.755
-69.258,-81.668,79.960,-44.061,23.425
-442.479,-166.525,-28.557,5.797,9.395
-66.114,-66.815,3.358,6.191,-6.911
-21.395,-39.013,-53.920,-3.862,9.531
-107.218,-77.725,32.625,69.660,65.798
-2.242,-60.951,-41.539,22.742,35.245
-34.507,-52.569,-52.212,12.907,55.286
42.897,-12.273,-114.538,-8.550,29.512
-10.560,-105.604,-20.694,39.192,-54.322
-393.783,-31.862,42.554,42.097,12.157
-421.201,-50.055,84.579,123.790,32.118
18.670,16.371,-39.882,6.443,-18.675
-45.276,-11.705,-29.261,3.234,21.299
-480.968,-36.333,-45.994,-27.519,31.692
-475.680,-52.751,-38.722,-26.286,5.370
-60.650,16.205,79.933,-70.366,-17.797
-446.157,6.178,-47.391,-5.648,-25.089
-458.334,-61.761,-4.342,2.124,-0.031
-437.078,13.170,28.847,-3.006,-44.904
-436.333,57.178,55.236,63.464,20.125
-324.215,71.606,62.565,59.250,66.052
-438.160,36.825,46.692,43.809,7.911
-421.202,35.595,41.783,59.489,12.402
-407.778,87.104,-13.763,-12.107,13.299
-450.037,102.817,-19.794,0.139,0.643
-205.070,123.942,-51.696,-7.038,-4.158
-168.362,74.163,-37.489,-6.547,-11.292
-411.248,89.434,16.295,24.784,29.519
-462.524,122.300,-14.575,1.149,44.399
-51.606,72.405,-7.391,2.817,50.859
-7.354,144.212,-16.532,31.308,-19.762
-298.496,14.195,-4.074,31.502,12.754
-465.902,148.111,31.760,23.424,-0.211
-346.034,140.432,-5.200,4.908,21.413
-178.708,32.057,-27.778,15.915,-46.958
-288.781,-38.974,-17.648,-18.770,-12.751
31.827,40.955,-18.557,-22.713,-0.487
-28.977,142.862,44.160,27.736,-28.237
-469.953,180.992,81.047,32.421,13.696
-419.272,165.537,82.161,50.047,3.354
-455.619,140.908,34.850,27.083,17.231
-332.575,97.992,7.510,-0.338,0.722
-54.839,87.403,-44.362,11.371,42.975
34.686,132.988,24.153,3.150,20.627
-22.533,33.306,-44.664,-40.870,-0.931
-22.488,-83.386,88.642,-43.058,58.174
-479.852,-127.095,-48.274,-5.901,51.712
-513.568,-101.827,-47.855,-29.385,25.769
-0.488,52.131,-53.655,-16.863,29.933
-110.942,90.891,-11.104,-16.291,1.148
-406.138,82.331,-14.297,7.613,0.759
-381.645,201.531,139.111,99.198,46.706
-413.959,93.963,-7.024,-8.285,6.330
-447.097,179.607,107.612,96.023,32.739
-487.647,161.058,-26.693,35.831,-19.232
-384.768,169.912,26.184,24.190,-6.355
-100.469,56.179,-16.043,35.191,-13.379
-491.153,3.514,-35.362,-21.980,4.191
-133.248,-127.312,67.420,-37.821,21.240
-125.882,49.488,-9.935,-27.932,-49.442
-441.874,102.919,95.280,98.270,11.580
4.236,46.342,16.985,9.485,8.538
-486.167,89.212,39.595,-4.553,-35.633
-436.858,113.440,67.928,69.346,13.451
-210.441,93.112,4.555,30.868,69.531
-88.241,38.342,-30.908,7.033,11.797
-64.075,14.365,-67.889,19.962,24.899
14.645,58.714,1.587,-47.274,0.681
-216.334,45.224,-16.173,-43.442,8.820
143.149,39.389,-124.918,4.113,-10.940
21.588,38.307,-42.106,9.810,-17.513
95.626,48.713,-47.681,32.882,12.508
-28.812,2.925,47.330,-48.779,-0.161
4.435,20.841,-72.137,0.691,-16.115
20.320,28.631,-41.305,2.475,3.587
14.853,117.905,-63.129,7.129,-11.200
21.921,77.872,-43.475,8.539,-10.208
-352.187,111.582,38.920,45.496,23.569
-228.543,69.571,-33.500,0.146,13.678
-459.912,102.112,12.975,1.941,36.530
-331.718,108.900,12.276,12.490,41.677
-321.240,153.120,50.075,41.035,-4.279
-388.169,132.599,55.586,43.344,27.341
-431.122,133.651,9.195,37.210,52.927
-444.886,105.825,27.717,8.949,-34.462
-408.311,168.344,28.132,36.368,33.305
-425.787,51.745,24.446,3.186,-8.640
973.289,282.651,493.018,-157.787,150.769
-451.531,77.410,47.626,8.938,-12.975
-246.268,170.239,54.016,24.010,36.776
-215.936,185.809,67.907,47.154,36.772
-386.732,127.363,67.816,57.796,33.809
-82.331,73.604,4.772,-17.043,-51.787
-426.324,121.834,108.145,99.849,13.439
-246.590,148.537,56.041,67.881,8.915
-86.589,81.138,-40.706,31.608,22.631
-375.213,70.727,15.770,18.354,17.758
-103.055,130.349,-64.185,3.663,0.565
-227.083,23.745,-21.916,-28.189,-8.201
-194.476,79.360,-17.834,19.994,2.536
-149.418,71.708,-43.118,-11.003,16.791
-391.285,160.464,111.808,88.925,9.453
-446.690,37.483,43.781,20.075,-2.003
-461.582,155.514,84.913,54.499,-2.106
2.473,197.320,7.702,17.377,-31.758
79.985,202.737,-12.535,-23.263,-36.872
-420.601,133.680,31.137,24.641,-7.740
-483.096,160.626,58.039,43.345,24.943
-133.309,101.889,-9.587,16.369,9.024
-134.575,74.606,20.325,-33.409,-6.587
1.473,115.315,-74.843,8.336,22.584
-27.664,77.942,-65.733,12.462,-32.170
61.407,126.589,-61.176,13.831,-15.024
-440.247,100.496,63.496,42.871,0.678
-436.162,126.498,128.077,112.514,-2.800
-448.717,73.284,68.387,39.388,-25.062
-437.502,97.690,37.438,29.024,-0.322
-375.217,56.695,6.263,0.102,1.998
-374.324,110.800,61.489,28.449,-12.443
-92.441,114.850,52.452,31.269,0.730
-248.690,319.830,192.813,199.033,44.052
-413.050,49.129,22.887,-12.414,-7.716
-419.360,128.396,35.329,11.299,-6.172
-300.281,131.626,71.075,38.255,-16.511
-429.858,12.189,45.895,28.126,-24.448
-65.401,104.375,-36.075,15.794,7.076
-51.479,140.534,-43.144,11.657,-26.090
-411.818,161.619,127.728,84.644,0.650
-371.052,132.892,13.128,16.328,35.910
-174.099,176.088,16.429,15.203,-48.339
-354.542,110.915,30.626,9.397,26.797
-367.405,190.812,72.159,50.109,-0.878
-461.496,158.867,46.908,12.401,-14.262
-365.984,191.019,82.724,33.805,28.223
-421.250,147.616,39.387,16.014,-25.352
-456.462,127.589,16.426,18.959,5.023
-128.665,138.012,-34.564,10.624,18.104
-509.604,146.775,44.430,40.823,4.862
-489.922,104.594,43.117,40.615,12.316
-474.152,118.099,62.748,40.188,42.289
-470.779,94.286,34.245,7.298,-12.987
-201.173,95.023,14.150,24.975,22.180
-146.524,292.363,300.773,331.522,38.039
-203.903,52.513,-41.469,-29.980,-17.248
-186.519,85.677,11.248,6.569,-32.574
-238.136,71.296,-22.393,8.553,-33.308
-257.606,56.389,4.040,-11.027,-104.347
-292.407,87.710,3.247,-1.166,-7.499
-52.691,41.531,-89.955,-25.467,13.210
-492.958,58.789,25.793,8.526,15.323
48.573,252.510,29.901,94.037,25.315
-431.560,104.858,21.764,1.250,12.661
-471.570,69.782,38.932,23.289,39.077
-239.264,50.486,-20.706,24.105,31.253
-120.403,74.432,-63.733,9.246,40.890
-419.006,124.370,72.859,35.297,-1.156
-407.020,114.988,41.921,30.310,34.374
-376.092,168.103,68.118,38.002,9.280
-373.043,87.432,5.780,6.457,9.097
1080.359,344.807,471.837,-168.246,110.096
-13.998,85.043,-9.970,10.754,-45.739
-328.065,413.268,464.715,353.356,40.963
-441.546,167.041,85.607,49.684,-13.343
-116.623,103.729,-18.639,28.860,-3.681
-298.874,111.768,86.802,55.757,-22.905
-208.468,111.563,-3.580,9.652,-40.400
-171.563,146.191,-15.180,33.768,26.106
-395.611,147.608,83.859,52.391,-1.744
-255.166,80.415,30.298,27.241,24.423
-93.510,77.734,-68.818,12.716,18.651
-261.824,57.543,5.650,6.522,-16.305
-412.032,151.449,163.355,135.169,8.236
-353.266,100.535,47.190,59.113,28.454
-470.771,147.535,70.768,32.159,-13.208
-190.720,106.096,12.977,44.401,2.796
-425.200,76.175,37.811,27.921,11.162
-360.256,92.791,92.316,68.126,-36.549
-454.037,124.002,26.596,31.822,25.501
-95.862,94.598,-68.052,13.459,46.560
-54.308,30.103,5.034,-1.449,25.837
-460.323,76.865,31.745,9.031,-23.733
-420.782,135.816,41.481,18.117,11.440
-409.306,126.112,21.541,16.100,49.987
-475.107,168.092,104.571,58.926,12.389
-348.269,95.455,68.262,56.648,-2.468
-12.341,72.286,-72.259,7.180,6.214
-118.098,41.206,-77.802,-18.569,12.219
-365.224,17.690,25.513,7.470,-17.087
-121.602,102.427,-51.970,1.101,20.335
-54.830,3.049,-60.993,-19.892,52.999
-351.619,133.570,77.885,49.183,36.406
-299.427,85.045,8.651,1.129,10.269
-401.670,109.732,18.221,10.103,9.800
-415.949,166.535,68.088,39.035,19.261
-53.477,133.178,-11.303,25.115,3.205
-261.359,119.243,14.557,21.724,-22.500
-349.693,416.736,247.350,135.939,9.124
-410.299,135.138,27.783,20.572,14.081
-43.405,20.728,-45.513,21.548,-14.667
-429.290,157.680,61.022,31.854,29.775
-362.552,-39.626,21.797,-24.512,-58.814
-344.704,161.470,26.720,19.399,13.486
-215.447,18.970,-0.866,-49.056,-0.280
-291.287,16.362,-0.405,-35.706,-31.803
-320.895,-19.302,-26.641,-39.502,3.445
-330.901,47.170,-14.538,-33.648,-20.915
-244.027,47.636,5.665,-26.303,-12.049
-376.972,-35.529,4.168,-22.672,-24.127
-365.828,16.771,-23.584,-22.352,-8.409
-274.350,0.405,-71.587,-37.807,-0.601
-267.777,35.080,-5.879,-17.322,11.105
-125.786,41.129,-77.492,-34.358,15.072
-235.870,31.148,-18.924,-32.079,37.827
-180.210,76.183,31.675,-24.617,-9.332
-355.619,-10.018,-12.710,-37.057,-29.938
-337.102,10.430,-42.365,-21.895,-14.226
-302.460,16.581,-28.508,-24.329,57.795
-282.665,26.573,-31.813,-1.884,44.389
-231.845,58.292,-39.074,-27.406,25.650
-243.485,68.498,-80.251,-29.876,13.259
-331.220,31.141,-19.761,-10.718,-5.675
-289.241,83.454,-43.259,-3.137,32.774
-314.178,21.039,-68.950,-47.401,-3.672
-276.207,-43.417,0.328,-3.222,29.091
-107.220,29.185,-43.666,-29.499,1.354
-187.692,47.073,-36.801,-15.504,-18.337
346.668,1.402,-269.147,-118.510,-31.316
233.607,58.728,-144.377,-62.208,15.546
-264.989,15.061,-16.726,-47.688,-1.963
-272.778,81.427,-7.073,-3.483,17.066
-341.035,59.200,-24.918,-17.925,3.450
-209.454,43.830,6.913,-9.242,-6.560
-266.930,27.785,-30.190,-22.540,3.015
-366.023,11.733,-27.831,-29.908,5.229
-347.875,39.898,-5.336,-2.536,-23.804
-230.920,69.384,29.196,6.820,-39.735
-233.402,45.756,-6.855,-33.313,-1.727
-293.430,84.884,-0.921,4.973,40.471
-161.416,83.651,43.298,-6.897,15.210
-176.785,35.757,-30.628,-24.238,56.896
36.939,2.656,-121.020,-67.309,27.919
-164.539,10.524,-46.811,-38.164,40.396
-166.275,17.695,-115.148,-76.257,3.773
-352.107,6.026,0.397,-29.986,-41.980
-259.793,34.702,-34.653,-25.608,9.365
-243.118,-38.006,-50.958,-36.576,35.812
5.496,-4.556,-182.552,-93.443,7.337
-211.078,112.034,-73.891,-2.289,22.546
-99.532,72.609,-59.615,-8.545,4.974
-17.345,30.121,-61.672,-48.399,22.444
-106.216,18.817,-69.847,-50.080,24.291
-147.014,21.098,-19.282,-28.976,70.202
-170.097,63.352,-11.949,-33.048,-8.375
-371.905,-23.731,-37.641,-37.871,6.977
-336.654,38.513,-18.982,-17.636,5.142
-341.212,93.486,-50.718,-7.718,-0.445
-247.615,81.958,-62.832,1.716,-33.901
-40.193,29.457,-50.169,-26.096,-6.681
188.574,73.925,-151.117,-43.232,2.949
-169.022,63.070,-9.740,5.122,7.816
46.775,87.967,-108.602,-27.482,9.357
-161.831,41.023,-85.736,-28.734,32.396
-272.257,4.937,-38.367,-51.129,11.009
-290.759,41.604,2.712,4.902,24.524
-204.088,10.296,-17.443,-39.829,0.279
-10.043,37.317,-48.367,-65.251,-8.424
-332.962,-3.333,9.654,-17.341,-16.768
-93.023,24.061,-57.786,-10.426,66.141
-198.526,40.343,5.675,-28.466,14.209
-195.822,50.163,-44.124,3.219,-4.463
305.427,30.534,-227.743,-101.418,-13.776
-35.385,24.306,-129.184,-65.022,9.190
-348.158,1.140,-29.116,-43.761,0.957
-59.785,62.150,-78.773,-51.080,13.668
-129.550,22.862,-89.896,-31.442,28.456
-358.698,38.515,27.412,-21.371,2.955
-316.190,24.488,-44.685,-43.880,-43.216
-397.786,58.802,34.136,9.935,-1.544
-250.576,29.029,-93.013,-44.580,5.870
-329.548,10.119,-8.176,-12.147,7.955
-371.987,7.017,-24.561,-43.138,-16.779
-242.683,29.558,-25.865,-20.557,9.139
-178.496,54.758,-84.637,-42.268,-26.580
-313.629,71.223,15.482,-5.279,-8.890
-494.672,-6.105,10.062,-22.190,-62.892
-408.930,63.695,6.997,-3.277,16.460
-373.132,48.828,19.419,15.407,51.312
-118.955,32.094,-84.278,-62.167,19.074
-54.355,25.844,-58.969,-37.859,28.478
-166.184,66.203,-59.846,-19.733,20.509
-161.897,-3.800,-59.972,-32.455,20.908
-322.219,13.682,7.887,-8.632,-25.053
-274.504,-12.248,-27.227,-19.579,17.141
-9.661,64.851,-27.138,-25.601,18.740
-187.011,-22.310,-16.718,-30.734,-14.252
-342.571,31.414,-20.520,-51.783,-7.860
-226.172,23.204,-6.316,-14.704,23.663
-273.577,15.554,1.699,-38.711,-26.617
-303.274,22.546,2.652,-19.793,-5.980
-464.722,-36.594,-11.410,-23.233,-25.124
-293.600,28.412,9.918,-11.552,11.584
-380.628,-32.366,4.903,-0.586,12.672
-475.836,-19.390,-22.886,-47.057,-16.572
-443.925,-43.238,-50.808,-41.231,7.464
-342.836,42.585,-6.756,-22.474,-33.996
-271.403,-23.415,-21.819,-60.061,-6.447
-274.534,-4.426,-8.132,-54.244,-6.756
-298.745,-19.330,2.929,-32.107,-27.642
-247.911,31.474,-2.839,-42.358,-29.848
-140.618,61.367,-32.193,-22.850,19.779
-233.141,56.292,-20.016,-35.365,0.406
-122.538,35.607,-74.348,-36.049,24.457
-283.624,-3.377,-2.112,-34.997,-32.120
-97.116,-9.502,-119.850,-80.621,-30.739
-40.352,57.160,-112.579,-45.417,12.723
-228.333,41.123,21.449,-39.514,25.388
-210.726,42.253,-78.817,-41.207,-13.528
-228.484,14.522,-55.306,-21.452,1.986
-315.288,-7.354,-21.080,-34.663,-4.870
-283.804,4.510,-47.130,-33.118,23.967
-315.513,8.562,-20.608,-48.584,-23.481
-283.331,36.169,-6.168,-37.314,-7.999
-258.930,30.074,-13.599,-33.963,-15.709
-363.369,-5.940,25.726,-28.566,-85.782
-391.858,-10.274,16.985,-12.035,-28.461
-200.705,117.363,9.953,13.660,29.016
-156.162,22.807,31.007,-19.771,20.238
-313.530,12.217,-17.778,-30.309,6.107
-255.826,55.227,-8.447,-31.877,24.750
-351.723,43.481,0.754,-27.760,-23.098
-317.846,34.581,8.230,-26.533,-16.220
-318.189,4.819,21.049,-29.136,-43.617
-343.924,-37.717,-17.068,-49.295,3.525
-296.330,23.560,5.031,-34.847,5.502
-310.369,50.058,-12.506,-25.164,7.808
-312.756,-17.272,-5.425,-45.631,-42.714
-325.562,-0.524,-22.159,-51.037,5.076
-289.706,16.808,-17.708,0.859,29.235
-383.364,-23.391,-13.463,-28.537,0.091
-356.259,27.449,18.588,-10.789,-52.735
-213.265,68.319,14.955,-36.864,-2.828
-319.860,-31.939,-6.694,-37.459,-4.249
-347.953,40.053,-13.645,-23.562,3.519
-290.596,9.513,-12.330,-32.820,-11.251
-479.525,-30.227,-25.857,-35.597,-12.382
-482.030,-71.889,-12.865,-25.217,-28.777
-445.499,-70.948,-33.372,-40.928,-20.734
-275.970,11.292,6.860,-38.243,4.228
-239.115,45.933,38.533,-15.946,-64.833
-324.273,15.692,4.057,-17.997,11.797
-295.636,6.550,-17.476,-33.023,10.154
-323.533,45.774,7.867,-13.430,-8.578
-80.395,-11.481,-97.700,-51.687,9.219
-392.845,-14.089,-23.452,-9.701,25.399
-212.979,-1.706,-4.507,-31.230,34.495
-1.771,75.723,-122.394,-52.533,27.411
-224.470,-13.184,-24.616,-12.461,27.160
157.460,70.881,-119.210,-77.110,10.611
-111.811,9.391,-113.090,-52.118,36.041
-317.093,32.614,-22.445,-6.879,24.225
-246.130,48.360,14.374,19.880,23.918
-218.867,2.288,-22.166,-38.662,22.850
-257.188,-0.213,-42.956,-18.026,-2.150
-219.416,89.908,-2.653,-1.288,8.651
-308.405,99.853,-33.857,0.347,-10.577
-379.504,47.351,7.120,-27.520,24.110
-365.879,51.340,-15.667,20.604,3.389
-104.011,26.635,-33.168,-41.230,-0.908
-273.543,31.533,17.285,-26.416,-57.127
-31.849,64.490,-100.483,-65.666,-23.457
-29.381,0.237,-99.879,-74.863,-21.536
-147.975,55.354,-27.548,-33.185,3.912
-276.857,-5.691,-5.421,-22.389,28.275
-268.357,33.883,-56.977,-50.679,-32.696
-11.975,26.863,-159.721,-64.773,-32.074
-234.028,26.253,-13.224,-45.959,9.444
-323.582,48.683,-1.936,-23.210,-14.053
-350.340,35.228,3.127,-24.331,-15.288
-257.236,21.606,-0.371,-43.542,0.089
-240.620,-27.174,-80.658,-79.879,9.098
-317.912,19.012,7.813,-31.285,-45.477
-314.106,34.733,-7.613,-31.866,-42.842
-268.311,50.327,-12.620,-28.450,-23.078
-279.772,27.123,-53.166,-41.175,-0.688
-319.732,23.330,-27.689,-43.377,33.452
-323.197,40.406,-10.600,-15.683,-3.968
37.788,16.125,-121.923,-56.293,-23.928
-326.500,-12.743,3.514,-46.740,-24.673
-306.761,4.784,5.085,-22.811,-25.757
-375.874,11.224,-3.462,-28.384,-13.177
-410.885,-69.189,-5.876,-20.237,-6.800
-348.873,10.337,19.425,-27.929,-30.035
-380.341,-2.011,8.801,-18.840,-33.062
-158.926,-10.458,-49.358,-53.512,26.799
-216.970,-10.371,-93.402,-78.577,-1.007
-376.617,-24.458,-2.266,-42.279,-20.396
-290.614,22.541,-21.884,-36.300,13.537
-278.546,-34.020,-12.622,3.453,-7.843
-238.202,-6.414,-28.374,-66.019,2.785
-277.005,7.617,4.472,-30.265,17.934
-293.602,-4.925,-7.842,-54.411,-76.101
-203.876,-3.068,-87.987,-62.515,-20.372
-253.279,39.653,4.655,-7.864,21.904
-310.399,-40.156,-12.628,-44.382,-3.263
-265.974,0.610,-75.552,-54.426,-39.852
-281.855,-34.535,-55.636,-18.966,11.218
-320.899,-10.278,14.104,-14.771,-3.039
-310.092,-50.882,4.950,-40.738,6.043
-429.560,3.983,-1.109,-16.318,-20.345
-349.707,-4.666,-32.297,-37.544,16.035
-276.628,-9.964,-6.173,-43.578,-8.580
-279.226,-12.997,-50.239,-40.182,31.398
-341.654,-20.754,-32.569,-62.594,15.906
-311.732,14.735,-4.172,-26.348,-12.380
-280.175,-17.486,-20.022,-22.910,-0.324
-253.692,34.797,-16.674,-33.868,3.884
-233.641,-41.687,-18.631,-55.346,13.208
-309.350,20.568,-3.260,2.864,10.085
-346.279,-0.290,-14.063,-53.207,-41.715
-395.548,-4.383,7.239,-0.634,18.248
-417.752,0.592,-9.222,-38.666,-7.210
-349.657,48.251,10.461,-15.375,14.364
-308.517,11.127,-27.492,-33.511,13.486
-226.832,73.965,-62.269,-37.381,18.095
-306.880,-4.001,-16.063,-42.863,-49.077
-169.151,29.948,-46.617,-44.859,24.624
-317.786,62.267,0.474,-13.473,-58.522
-334.835,-0.759,-37.299,-25.886,27.505
-259.755,35.018,4.904,-12.260,-1.887
-235.506,12.501,-9.660,-19.539,8.322
-195.999,-14.718,-40.903,-11.829,47.282
-191.989,58.358,1.286,-27.281,23.870
-224.971,29.995,-3.112,-13.855,3.153
-317.181,42.809,22.215,26.055,3.665
-104.878,-1.608,-99.811,-69.760,-3.707
-117.568,52.019,-14.169,-28.296,12.112
-236.064,102.464,10.210,12.591,21.700
-295.049,9.596,-32.268,-20.572,-27.414
-315.325,23.657,-30.128,-23.255,24.246
-238.812,67.004,-26.887,-19.824,18.323
-171.169,321.416,170.492,189.206,-11.453
-282.976,23.022,-12.352,-34.302,9.084
-264.639,36.152,-30.343,-4.358,33.791
-252.903,53.420,-21.234,-31.858,-19.715
-282.108,0.526,-1.388,-20.156,-29.913
-270.615,43.238,22.574,-27.004,-6.382
-240.296,41.442,8.621,-10.489,10.310
-317.674,37.968,-19.727,-10.915,-10.448
-145.439,15.786,-55.047,-14.513,22.155
-287.011,-37.815,-23.169,-27.364,-14.306
20.209,47.424,-94.642,-49.223,9.795
-126.827,7.138,-104.787,-56.286,-32.371
-332.866,11.208,-84.526,-46.519,2.894
-443.754,-82.259,-37.144,-25.494,-38.025
-309.844,-30.744,23.842,-40.466,38.786
-457.069,-27.254,-44.690,-27.742,21.291
-426.394,1.994,-23.586,-12.941,-16.607
-457.821,-27.102,-33.973,-21.293,6.546
-398.838,-52.192,-23.148,-14.447,15.171
-317.211,-23.906,-12.072,-39.271,-21.152
-5.529,49.164,-66.685,-49.877,-44.314
-288.762,32.086,-0.299,-8.517,36.018
-7.575,47.238,-122.933,-81.065,-3.886
-96.571,-3.760,-108.146,-53.487,-13.065
-266.906,29.713,-25.931,-19.858,18.697
-273.725,62.026,-20.279,-13.001,-2.699
-339.956,-33.050,-25.458,-15.565,18.452
-361.661,-11.650,-19.313,-47.701,-17.556
-334.225,13.146,-7.959,-14.387,-15.422
-261.210,58.075,-0.869,-10.783,9.882
-274.653,-23.397,-25.499,-39.282,-4.856
-430.579,71.303,13.106,-4.987,-40.403
-358.768,18.659,0.370,8.480,-15.242
-366.509,56.979,11.223,13.988,32.318
-197.220,56.166,-0.594,-33.671,15.038
-438.159,16.490,-10.571,5.440,-5.878
-299.521,29.288,16.699,-2.535,-21.621
-277.512,149.628,90.828,83.770,-21.137
-378.700,4.343,11.407,-3.547,-22.491
-291.808,17.842,-2.098,-29.448,-7.017
-327.607,23.378,-8.750,-53.899,-10.842
-351.750,39.778,-9.525,-22.334,20.416
-352.305,-54.915,-21.095,-53.566,12.349
-339.988,38.161,-3.243,3.795,-0.204
-249.872,8.918,-0.791,-9.610,21.150
20.714,65.740,-41.820,-37.686,10.820
232.359,49.134,-123.728,-103.535,-25.318
-102.655,-17.085,-81.059,-68.058,1.898
-250.900,-61.352,26.527,-33.086,5.971
-130.431,70.045,42.901,-31.471,-26.893
-130.382,-6.387,-75.572,-53.643,-17.887
-243.624,-4.108,-10.757,-19.516,-23.309
-22.694,51.179,-66.467,-57.381,-11.399
-60.435,40.238,-114.391,-50.756,5.321
